customerID,AvgDataUsage_GB,NumCalls,TVPackage,TechSupport
C3956,38.2,40,Yes,No
C1023,55.9,45,No,Yes
C1293,16.1,47,Yes,Yes
C5194,35.9,48,Yes,Yes
C4129,23.2,46,Yes,Yes
C2990,,38,No,Yes
C3438,6.9,37,No,No
C2945,52.1,53,No,No
C2746,34.5,43,No,Yes
C0213,29.7,24,Yes,No
C5027,129.2,44,Yes,No
C0765,30.1,43,Yes,
C4168,24.6,33,No,
C1612,18.6,32,Yes,No
C4208,7.8,42,Yes,Yes
C0142,68.9,40,No,No
C2456,80.7,43,Yes,Yes
C5224,,42,No,Yes
C3772,63.4,39,Yes,No
C4803,29.7,31,No,
C4917,23.3,51,Yes,No
C2749,90.8,40,Yes,No
C4438,55.1,43,Yes,No
C2742,36.6,42,Yes,Yes
C4275,28.2,46,No,No
C1692,2.0,41,No,Yes
C2023,17.7,36,No,Yes
C5382,39.3,35,Yes,Yes
C3212,18.6,41,Yes,Yes
C2660,46.1,37,Yes,Yes
C2998,43.5,32,No,
C4146,22.4,41,Yes,No
C3522,20.8,37,No,No
C0099,34.1,39,Yes,No
C3133,71.4,36,Yes,Yes
C0930,5.6,51,No,No
C1567,11.7,32,No,No
C4509,29.0,38,No,Yes
C3629,10.1,42,No,No
C4178,11.5,47,No,No
C3195,23.8,38,Yes,No
C5418,16.4,52,Yes,Yes
C2276,22.0,45,Yes,No
C2696,2.1,27,No,No
C0395,10.3,38,No,No
C2955,23.3,52,Yes,
C2944,6.5,44,Yes,No
C4173,33.7,38,No,No
C0625,38.6,37,Yes,No
C5122,5.0,41,No,Yes
C1976,26.5,41,Yes,No
C1766,50.9,38,Yes,No
C1216,58.6,43,No,No
C5038,10.0,34,No,Yes
C3042,35.0,41,No,No
C1021,49.3,43,No,Yes
C1688,29.6,33,Yes,No
C3381,71.0,49,Yes,No
C2552,39.1,29,Yes,Yes
C3798,18.6,37,Yes,Yes
C2218,8.4,50,Yes,Yes
C0319,32.2,42,Yes,No
C0316,39.1,43,Yes,No
C2106,8.9,34,No,No
C1306,46.2,30,No,No
C0653,38.4,26,No,Yes
C0165,5.1,38,Yes,No
C2851,18.6,34,No,Yes
C4037,6.4,39,Yes,No
C2448,6.6,44,No,Yes
C0652,21.6,42,No,Yes
C4084,21.1,45,No,No
C4693,41.1,37,Yes,Yes
C4431,66.6,37,Yes,Yes
C0546,45.3,46,No,Yes
C2855,16.6,50,Yes,No
C1342,42.6,36,Yes,Yes
C3004,89.4,35,Yes,No
C3150,13.9,46,No,No
C0393,49.8,41,Yes,No
C0863,,33,Yes,No
C4104,54.7,26,Yes,No
C1798,,47,No,Yes
C4425,28.0,41,No,No
C2257,35.4,39,No,No
C3776,20.8,47,No,Yes
C2745,19.1,35,No,Yes
C5312,,49,No,No
C5054,11.9,38,No,
C2842,81.4,36,Yes,No
C1878,10.8,37,Yes,No
C4827,8.3,27,No,
C3022,34.8,35,No,No
C1439,19.2,33,No,No
C0707,42.5,32,Yes,
C2232,,46,No,Yes
C4874,10.6,36,Yes,No
C2677,21.4,32,Yes,Yes
C1746,13.4,41,Yes,No
C2620,23.4,37,No,No
C3333,54.9,33,No,No
C1620,,41,No,Yes
C2359,40.8,36,No,No
C2197,67.2,39,No,No
C4404,21.8,33,Yes,
C0207,7.6,44,Yes,No
C3614,45.5,40,No,Yes
C1136,68.6,41,No,No
C1646,28.5,38,No,Yes
C0538,85.9,43,Yes,No
C3910,12.9,30,Yes,No
C4028,28.6,37,No,No
C0182,55.6,36,No,No
C2922,73.7,37,No,No
C3372,65.7,48,No,No
C4916,31.3,32,No,Yes
C4034,,41,No,Yes
C4010,50.1,36,Yes,Yes
C4066,11.9,46,Yes,No
C4287,22.7,44,Yes,Yes
C3831,379.7,33,Yes,No
C1199,25.8,41,Yes,No
C3377,492.1,39,No,No
C0354,44.5,39,No,No
C4188,14.3,37,Yes,No
C3110,,43,No,No
C3669,36.2,31,Yes,No
C1882,,43,No,No
C3667,9.9,32,No,Yes
C1969,9.9,53,Yes,No
C1401,101.6,37,Yes,No
C0035,98.8,46,No,No
C2038,30.6,59,Yes,No
C1964,11.8,34,No,No
C4432,20.7,46,No,Yes
C3660,40.9,39,No,Yes
C1152,99.1,32,Yes,No
C0721,19.2,47,Yes,No
C2053,35.2,36,Yes,Yes
C0884,45.4,40,Yes,Yes
C4147,31.2,37,Yes,Yes
C0537,,28,No,No
C3709,0.5,42,No,Yes
C3192,32.6,41,Yes,
C1929,35.0,33,Yes,No
C0655,48.8,34,Yes,No
C1348,22.6,50,No,No
C4704,102.4,38,Yes,Yes
C2421,22.0,33,No,No
C2957,50.5,33,Yes,Yes
C3171,24.3,45,Yes,No
C3046,20.6,44,Yes,No
C3939,23.8,32,Yes,
C3336,65.1,46,No,Yes
C3897,44.7,47,No,No
C1506,4.4,46,No,No
C1643,,39,Yes,No
C2735,33.6,30,Yes,
C0199,49.3,50,No,No
C1479,12.5,32,No,Yes
C0752,,49,No,No
C1469,90.6,42,No,Yes
C5060,17.3,37,Yes,No
C4069,38.5,42,No,Yes
C4045,82.9,41,No,No
C4254,40.0,33,Yes,
C1361,,32,No,No
C3076,28.1,34,Yes,No
C1354,49.3,43,Yes,Yes
C1385,52.1,48,No,No
C4583,16.5,32,No,Yes
C1593,45.9,42,No,No
C5017,,47,No,No
C2162,71.0,40,No,Yes
C1288,63.8,45,Yes,Yes
C0304,21.8,31,Yes,Yes
C4457,127.4,47,Yes,No
C4446,70.8,31,Yes,No
C5004,8.2,45,No,No
C3145,46.7,39,No,No
C0756,140.4,38,Yes,No
C2169,17.0,43,No,No
C4596,12.2,44,No,Yes
C2559,41.4,37,Yes,Yes
C1203,15.6,39,No,No
C4821,27.9,25,No,No
C1879,19.2,39,Yes,No
C3784,873.8,47,No,No
C0038,11.4,50,No,No
C0576,22.4,48,No,No
C5210,40.0,35,No,No
C5270,,48,Yes,Yes
C2062,2.1,50,No,No
C3785,26.0,29,Yes,No
C0163,45.0,46,No,
C4343,18.6,41,Yes,No
C3752,42.1,37,Yes,No
C1335,19.7,34,No,No
C1561,17.5,48,No,Yes
C3070,39.0,31,No,
C2187,38.6,34,Yes,No
C1697,128.7,37,No,No
C4699,62.5,40,Yes,No
C2659,11.4,41,Yes,Yes
C1917,4.2,49,Yes,No
C0335,37.2,43,No,No
C0257,28.2,32,Yes,No
C1104,65.2,37,Yes,Yes
C4158,23.1,39,No,No
C5333,,39,Yes,No
C2083,9.3,38,Yes,No
C1895,50.2,39,No,
C4535,19.3,43,Yes,No
C4032,21.2,46,Yes,No
C5185,26.7,48,Yes,Yes
C3560,73.6,42,No,
C3402,13.8,36,Yes,No
C4422,42.6,36,No,No
C4395,,39,Yes,No
C0501,56.8,34,No,Yes
C0772,25.4,38,Yes,No
C0829,121.2,35,No,No
C0876,72.8,42,No,Yes
C4820,73.5,44,No,Yes
C4390,50.3,44,No,No
C1514,31.7,44,No,No
C1380,37.5,51,No,Yes
C0852,50.2,40,Yes,No
C3931,54.0,40,No,No
C2597,,41,Yes,Yes
C5253,36.4,42,No,No
C3408,14.2,46,Yes,
C1987,58.2,25,No,No
C0603,45.7,40,Yes,Yes
C1127,51.8,42,No,No
C0414,148.2,35,Yes,
C4743,37.2,36,Yes,No
C0861,62.8,35,Yes,No
C0616,21.4,48,Yes,No
C0030,16.2,37,No,No
C2417,35.6,46,No,
C3545,51.4,31,No,No
C5232,61.5,31,No,
C3998,33.0,32,Yes,Yes
C5451,17.8,35,Yes,No
C4476,47.4,34,No,No
C4679,,46,Yes,
C0585,57.2,41,No,Yes
C5335,13.8,38,Yes,No
C4557,36.4,44,No,No
C3559,26.4,34,No,No
C1555,,41,Yes,
C4164,42.4,42,Yes,No
C0272,,31,No,No
C1712,117.5,37,Yes,Yes
C3715,52.1,54,Yes,Yes
C2711,17.5,34,Yes,No
C2843,54.0,37,No,No
C4708,51.5,25,Yes,Yes
C5205,14.1,42,Yes,No
C4073,39.7,43,No,No
C5116,5.3,34,No,No
C0629,,37,No,No
C0363,25.3,41,Yes,
C0441,,42,Yes,No
C4522,22.7,42,Yes,Yes
C2766,33.0,52,Yes,Yes
C2116,41.1,27,Yes,Yes
C1610,39.7,51,Yes,Yes
C2449,57.4,39,No,No
C2032,49.6,39,No,No
C3537,16.9,39,No,Yes
C1213,,28,No,No
C1931,20.0,44,No,Yes
C4341,36.8,50,No,No
C5293,41.1,34,No,No
C0460,59.2,27,Yes,No
C0336,30.7,37,Yes,No
C4373,43.6,30,No,Yes
C4136,62.4,48,No,No
C1389,31.0,34,Yes,No
C2482,59.2,46,Yes,No
C4527,52.0,43,No,Yes
C3809,43.0,58,No,No
C1966,27.5,37,No,No
C5301,6.8,44,No,No
C3167,45.6,47,No,Yes
C1144,26.7,43,Yes,No
C3289,16.8,43,No,Yes
C3147,46.3,36,Yes,No
C4182,29.0,50,No,No
C1143,2.9,41,No,Yes
C4891,12.1,29,Yes,No
C2969,19.5,46,No,No
C4294,,43,Yes,Yes
C3871,91.8,37,Yes,No
C5022,67.5,41,No,No
C3134,45.1,51,No,No
C3491,3.9,28,Yes,No
C1349,90.7,48,Yes,No
C1875,21.4,41,No,No
C1368,32.5,52,Yes,Yes
C4377,27.3,43,Yes,No
C1402,26.9,33,No,No
C4642,54.5,31,Yes,Yes
C3516,32.4,46,No,No
C2163,18.6,42,Yes,Yes
C3558,68.3,37,No,No
C4230,18.4,31,No,No
C3468,34.9,41,No,Yes
C4584,38.6,39,Yes,No
C0883,,36,Yes,No
C1998,13.0,50,Yes,No
C3701,60.0,41,Yes,No
C2181,3.4,53,Yes,No
C3281,50.3,43,No,Yes
C2330,,47,Yes,Yes
C2979,84.1,39,Yes,
C3158,45.0,39,No,Yes
C1519,97.1,44,No,No
C0988,44.1,49,Yes,No
C3319,90.0,37,No,Yes
C1599,13.7,40,No,Yes
C1237,78.2,34,No,No
C1579,8.4,39,Yes,Yes
C2164,67.6,41,No,No
C5233,122.6,41,Yes,No
C5307,100.8,41,Yes,Yes
C4932,34.2,45,No,
C4171,,29,No,
C4049,49.0,36,No,
C5309,63.9,44,No,Yes
C2782,10.7,39,No,Yes
C1101,33.5,40,No,No
C3398,62.6,29,Yes,
C1890,58.4,45,Yes,No
C1700,25.2,45,No,No
C4487,38.0,49,No,Yes
C2577,17.8,35,Yes,No
C0968,113.1,43,No,Yes
C2832,69.7,38,Yes,Yes
C0166,11.3,34,Yes,Yes
C0214,35.0,28,No,Yes
C3012,18.9,32,No,Yes
C0271,32.7,48,No,Yes
C1242,,30,No,Yes
C1094,11.6,31,No,No
C3015,20.7,43,Yes,No
C4843,39.4,36,No,No
C4110,76.6,35,Yes,No
C4187,52.4,39,Yes,Yes
C1450,24.3,47,No,Yes
C0881,,42,Yes,Yes
C3086,10.6,44,Yes,No
C1117,10.9,42,Yes,No
C5443,77.7,47,No,Yes
C1535,36.3,53,Yes,Yes
C1008,27.5,46,No,Yes
C1783,46.1,38,No,No
C3967,57.2,53,No,No
C3279,23.6,48,Yes,Yes
C1845,16.1,33,No,No
C1033,27.5,34,No,No
C5393,51.5,39,Yes,No
C5101,35.6,33,No,Yes
C1744,22.3,54,No,Yes
C3347,66.1,41,No,No
C4222,78.5,34,Yes,Yes
C0696,69.4,43,No,No
C1170,18.8,40,Yes,No
C5304,49.6,42,No,Yes
C5361,15.9,53,No,Yes
C1302,31.7,49,Yes,No
C1541,39.8,35,No,Yes
C2418,57.4,39,No,No
C3697,86.9,35,No,Yes
C2117,13.7,42,No,No
C1866,24.9,45,No,No
C1078,86.0,32,No,Yes
C1229,85.0,47,Yes,No
C5294,83.6,46,Yes,Yes
C2810,102.0,35,No,Yes
C5254,40.7,36,Yes,No
C4720,5.7,43,No,Yes
C0685,32.3,37,Yes,No
C1382,53.6,48,Yes,Yes
C3308,16.5,42,Yes,
C1907,57.8,48,Yes,Yes
C1693,132.8,37,No,Yes
C0530,31.2,40,No,No
C0195,59.8,43,Yes,No
C3909,,42,Yes,No
C0754,71.0,25,No,Yes
C2358,,49,No,No
C0892,58.1,37,No,
C4310,10.1,27,Yes,Yes
C2426,30.1,40,No,No
C2867,49.7,44,Yes,Yes
C3024,1.5,27,No,No
C3929,23.8,41,No,No
C2044,119.9,35,No,No
C2016,41.2,39,No,
C1197,42.5,39,No,Yes
C4863,317.6,40,Yes,No
C0442,,44,No,Yes
C0418,34.1,37,No,No
C4488,16.3,30,No,No
C2237,35.1,47,Yes,No
C0867,31.7,32,No,No
C0266,,34,No,Yes
C4497,50.3,41,No,No
C1456,26.9,40,No,Yes
C1823,40.0,47,No,Yes
C3000,28.4,46,No,No
C1985,12.8,35,Yes,No
C2402,44.2,33,Yes,No
C1462,74.1,46,No,Yes
C4633,67.5,49,No,Yes
C2373,35.6,40,Yes,No
C4020,4.5,39,No,Yes
C3423,38.3,44,Yes,No
C0203,30.5,37,Yes,Yes
C0064,36.9,42,No,No
C0104,29.0,49,Yes,Yes
C2279,34.5,32,Yes,No
C0837,25.2,37,Yes,No
C0705,132.7,38,No,No
C2452,63.3,26,Yes,No
C0832,52.0,33,No,No
C0264,,41,Yes,Yes
C3266,15.3,41,Yes,No
C3166,,40,Yes,Yes
C0439,,39,No,
C3088,4.5,40,No,Yes
C3842,5.2,35,No,Yes
C0650,16.8,34,No,No
C3247,87.8,44,Yes,No
C0952,,36,No,No
C0507,107.5,37,Yes,No
C3315,26.6,27,Yes,Yes
C1169,47.3,39,Yes,No
C5046,23.1,48,No,No
C4799,90.2,46,No,Yes
C3062,43.0,42,No,No
C4082,30.0,35,Yes,
C0435,65.2,41,No,
C1416,107.4,39,Yes,
C2060,21.4,29,No,No
C2245,29.1,30,No,No
C4697,6.0,33,Yes,Yes
C1538,41.1,33,No,Yes
C3253,,33,Yes,Yes
C4638,574.6,35,Yes,No
C4256,48.9,42,No,Yes
C2115,32.0,41,Yes,No
C4902,,47,No,Yes
C1711,67.3,49,Yes,No
C1583,8.8,36,No,
C5079,3.6,39,Yes,No
C5297,79.7,39,Yes,No
C0921,,51,Yes,No
C4999,34.0,37,No,No
C0775,27.1,41,Yes,Yes
C2767,376.5,35,No,No
C2932,,40,Yes,Yes
C3490,76.2,52,Yes,Yes
C4145,,37,Yes,Yes
C1796,42.1,42,Yes,No
C3885,48.7,37,Yes,No
C2669,,34,No,Yes
C4705,646.4,36,Yes,No
C5035,,37,No,Yes
C5454,34.1,43,No,No
C3244,58.2,41,No,No
C2954,,47,Yes,No
C1859,1.5,36,Yes,No
C5317,46.5,35,No,No
C4822,,29,Yes,
C1924,4.4,27,No,No
C0475,22.9,29,No,No
C3426,95.5,32,No,No
C4263,11.7,35,No,No
C0663,56.3,37,Yes,No
C1425,47.8,38,Yes,No
C0374,76.4,29,No,Yes
C1603,29.2,30,Yes,Yes
C4606,22.3,39,No,No
C4543,35.3,41,Yes,No
C0219,25.9,39,No,Yes
C0076,39.3,46,Yes,Yes
C2988,50.9,49,Yes,No
C4355,71.2,52,Yes,Yes
C2933,,41,No,No
C0873,23.2,45,No,No
C2498,12.4,40,Yes,Yes
C3898,18.8,39,Yes,No
C0636,17.4,33,Yes,No
C0714,11.4,42,No,Yes
C1626,14.2,39,Yes,Yes
C3306,69.1,44,Yes,Yes
C1623,41.8,39,Yes,Yes
C3771,90.7,42,No,No
C0067,32.0,41,No,No
C1084,16.6,38,No,No
C4746,11.8,39,Yes,No
C4927,68.6,35,No,Yes
C1843,64.0,35,Yes,No
C2966,45.3,44,No,No
C3636,31.8,34,Yes,No
C3609,52.3,33,No,No
C0474,,39,No,No
C4278,1.1,42,No,Yes
C5388,64.2,34,Yes,No
C0315,59.1,41,No,Yes
C2869,92.6,38,No,No
C1198,47.2,33,No,
C0855,22.5,37,No,Yes
C5348,17.6,34,No,Yes
C1666,36.3,35,No,No
C4465,56.8,46,Yes,No
C3245,25.9,50,Yes,No
C5080,23.0,39,No,No
C4251,20.8,53,No,No
C2780,39.2,38,Yes,Yes
C1465,35.1,42,Yes,No
C2393,17.5,46,No,No
C0647,62.9,48,No,Yes
C1451,3.4,51,Yes,
C3432,701.1,31,Yes,Yes
C0117,,54,Yes,No
C3193,31.2,37,No,No
C5186,119.0,27,No,Yes
C5007,69.3,43,No,No
C1559,11.6,42,No,Yes
C1308,12.5,33,Yes,Yes
C0101,27.8,54,No,Yes
C5409,38.5,44,No,No
C3190,49.1,41,Yes,No
C0488,51.6,46,No,Yes
C0661,74.7,52,Yes,Yes
C0356,,42,Yes,No
C0711,30.5,24,No,No
C0738,7.3,41,No,Yes
C3293,33.7,40,No,No
C3719,21.8,40,No,No
C3981,24.2,54,Yes,Yes
C0177,27.1,33,Yes,Yes
C4550,14.4,29,No,No
C3274,328.2,45,No,Yes
C4863,317.6,40,Yes,No
C4744,30.0,41,No,No
C4520,30.1,33,No,No
C3409,51.4,39,No,Yes
C2022,63.6,39,Yes,No
C1484,27.2,32,No,No
C1168,9.3,39,Yes,No
C3279,23.6,48,Yes,Yes
C2846,35.7,49,Yes,No
C3334,28.6,42,Yes,No
C3322,17.0,39,No,No
C1719,12.7,38,No,No
C0673,38.5,45,Yes,Yes
C5138,43.1,34,No,No
C2466,35.0,48,No,No
C1474,56.2,43,Yes,No
C1624,46.6,44,Yes,Yes
C4911,,45,Yes,No
C2490,20.7,36,Yes,No
