customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn
C1944,Female,0,Yes,No,71,West,35.0,No
C1945,Male,0,Yes,No,57,South,78.0,No
C1946,Female,1,No,No,33,South,37.0,No
C1947,Male,0,No,No,28,East,82.0,No
C1948,Female,0,No,No,44,West,81.0,No
C1949,Female,0,No,No,56,East,81.0,No
C1950,Male,1,No,No,44,West,30.0,No
C1951,Female,0,Yes,No,34,West,85.0,No
C1952,Male,1,Yes,No,14,West,87.0,No
C1953,Male,0,No,No,68,South,74.0,No
C1954,Female,1,No,,29,South,62.0,No
C1955,Male,1,No,No,17,North,55.0,No
C1956,Male,0,Yes,No,9,West,71.0,Yes
C1957,Female,0,Yes,No,27,West,53.0,No
C1958,Male,0,Yes,No,49,East,84.0,No
C1959,Male,0,,No,37,South,28.0,Yes
C1960,Male,0,Yes,Yes,28,North,44.0,No
C1961,Female,0,No,No,50,West,34.0,No
C1962,Male,0,No,No,55,North,,No
C1963,Female,0,Yes,No,4,West,22.0,No
C1964,Female,0,No,No,19,South,79.0,No
C1965,Male,0,Yes,Yes,37,South,82.0,No
C1966,Male,0,No,No,4,West,88.0,No
C1967,Male,0,Yes,Yes,37,North,84.0,No
C1968,Female,0,Yes,No,51,South,61.0,No
C1969,Male,0,No,Yes,32,West,31.0,No
C1970,Male,1,Yes,No,45,East,74.0,Yes
C1971,Male,0,Yes,,12,West,65.0,No
C1972,Male,0,Yes,No,41,West,34.0,No
C1973,Male,0,Yes,No,56,North,61.0,No
C1974,Female,0,Yes,Yes,14,North,21.0,No
C1975,Female,1,No,No,54,South,47.0,No
C1976,Male,1,No,Yes,63,South,72.0,No
C1977,Male,0,No,No,65,South,47.0,No
C1978,Male,0,Yes,No,58,West,35.0,No
C1979,Male,0,,No,21,North,90.0,No
C1980,Female,0,Yes,No,4,East,61.0,No
C1981,Male,1,Yes,No,46,North,79.0,No
C1982,Female,0,No,Yes,12,North,48.0,No
C1983,Female,0,Yes,No,30,South,33.0,No
C1984,Male,0,No,Yes,60,West,40.0,Yes
C1985,Female,1,Yes,No,71,North,31.0,No
C1986,Female,0,Yes,No,65,East,19.0,No
C1987,Female,0,Yes,Yes,14,East,29.0,No
C1988,Female,0,Yes,Yes,44,North,75.0,No
C1989,Male,0,Yes,Yes,26,East,73.0,No
C1990,Male,0,Yes,No,16,West,41.0,Yes
C1991,Female,1,Yes,,7,East,54.0,No
C1992,Male,0,No,No,32,North,46.0,No
C1993,Male,0,No,No,16,East,59.0,Yes
C1994,Male,0,Yes,Yes,62,East,35.0,Yes
C1995,Male,0,Yes,No,30,North,20.0,No
C1996,Male,1,No,,71,North,30.0,No
C1997,Female,0,No,No,12,North,46.0,No
C1998,Male,0,No,No,67,North,83.0,No
C1999,Male,1,Yes,No,46,South,76.0,No
C2000,Male,0,No,Yes,43,South,65.0,No
C2001,Male,0,No,No,55,South,21.0,No
C2002,Female,0,Yes,No,45,West,68.0,No
C2003,Female,0,No,No,60,East,22.0,No
C2004,Female,0,Yes,No,71,West,,No
C2005,Female,0,No,No,32,East,58.0,No
C2006,Male,0,No,No,8,North,22.0,No
C2007,Female,0,No,No,62,South,25.0,No
C2008,Male,0,No,No,20,West,73.0,Yes
C2009,Male,0,Yes,No,18,North,42.0,No
C2010,Male,1,No,Yes,6,North,69.0,Yes
C2011,Male,0,No,Yes,29,South,69.0,No
C2012,Male,0,,No,4,South,24.0,No
C2013,Female,0,No,Yes,71,South,78.0,No
C2014,Female,0,No,Yes,43,North,64.0,No
C2015,Female,0,No,No,34,South,83.0,No
C2016,Female,0,No,,71,East,76.0,No
C2017,Male,0,,No,33,South,22.0,No
C2018,Female,0,Yes,No,15,East,61.0,No
C2019,Male,0,,,40,East,59.0,No
C2020,Female,0,Yes,Yes,5,East,78.0,No
C2021,Male,1,Yes,Yes,50,North,80.0,No
C2022,Male,0,Yes,No,66,East,67.0,No
C2023,Female,0,No,No,54,North,55.0,No
C2024,Male,0,No,No,46,South,71.0,No
C2025,Male,0,No,Yes,11,East,61.0,No
C2026,Female,0,Yes,No,49,North,41.0,No
C2027,Male,0,,Yes,23,South,,Yes
C2028,Female,0,No,No,55,North,56.0,No
C2029,Female,0,Yes,No,5,North,29.0,No
C2030,Female,0,Yes,Yes,64,South,80.0,No
C2031,Male,0,Yes,No,35,West,26.0,No
C2032,Male,1,No,Yes,69,South,39.0,No
C2033,Male,0,No,No,54,South,53.0,No
C2034,Female,1,Yes,No,3,East,45.0,No
C2035,Male,0,No,Yes,6,East,73.0,No
C2036,Female,0,Yes,No,56,West,46.0,No
C2037,Female,1,Yes,No,2,West,22.0,Yes
C2038,Male,0,Yes,No,38,West,21.0,Yes
C2039,Female,1,Yes,,56,West,68.0,No
C2040,Male,0,Yes,,5,North,,No
C2041,Male,0,Yes,,46,East,,No
C2042,Male,1,No,No,11,West,43.0,Yes
C2043,Male,0,Yes,,65,East,,Yes
C2044,Male,1,No,Yes,10,West,,Yes
C2045,Female,1,No,Yes,41,North,74.0,No
C2046,Female,0,Yes,,44,South,79.0,No
C2047,Female,0,No,No,33,West,76.0,No
C2048,Male,0,Yes,No,56,South,65.0,Yes
C2049,Male,0,No,Yes,12,East,52.0,No
C2050,Male,0,No,No,2,North,63.0,No
C2051,Female,0,Yes,Yes,1,East,50.0,Yes
C2052,Male,0,No,No,65,West,88.0,No
C2053,Female,0,No,No,33,South,27.0,Yes
C2054,Female,1,No,No,36,North,65.0,Yes
C2055,Male,0,,,21,North,61.0,No
C2056,Male,0,Yes,,36,West,87.0,No
C2057,Female,0,No,No,26,East,80.0,No
C2058,Male,1,Yes,No,47,North,66.0,No
C2059,Female,0,Yes,Yes,1,North,89.0,No
C2060,Male,0,Yes,No,38,West,58.0,No
C2061,Male,1,Yes,No,14,West,56.0,Yes
C2062,Female,0,No,Yes,46,North,40.0,No
C2063,Male,0,No,No,42,South,30.0,No
C2064,Female,1,No,Yes,7,West,70.0,No
C2065,Male,1,Yes,No,55,East,87.0,No
C2066,Female,0,No,No,56,West,74.0,Yes
C2067,Female,0,No,No,63,South,84.0,No
C2068,Male,0,Yes,No,24,East,65.0,Yes
C2069,Female,0,Yes,No,4,East,37.0,Yes
C2070,Male,0,No,Yes,42,West,79.0,Yes
C2071,Male,0,No,No,70,South,62.0,No
C2072,Male,1,No,No,28,North,80.0,No
C2073,Female,0,No,Yes,40,South,25.0,No
C2074,Female,0,No,Yes,51,West,43.0,No
C2075,Male,0,Yes,No,29,South,55.0,No
C2076,Male,0,No,No,42,South,58.0,No
C2077,Female,0,Yes,No,69,East,19.0,No
C2078,Male,0,No,No,5,North,24.0,Yes
C2079,Male,0,No,Yes,41,North,42.0,No
C2080,Female,0,,No,61,South,68.0,No
C2081,Male,0,No,No,55,East,67.0,No
C2082,Female,1,Yes,Yes,28,East,81.0,No
C2083,Male,0,No,Yes,41,West,29.0,Yes
C2084,Female,0,No,No,9,West,70.0,No
C2085,Male,0,No,No,29,South,27.0,No
C2086,Male,1,No,No,38,East,78.0,No
C2087,Female,0,Yes,No,62,North,72.0,Yes
C2088,Male,0,No,Yes,54,North,85.0,No
C2089,Female,1,No,No,52,North,59.0,No
C2090,Male,1,Yes,No,34,South,83.0,No
C2091,Female,0,No,No,37,North,61.0,No
C2092,Female,0,No,No,49,South,45.0,No
C2093,Female,0,No,No,42,East,75.0,No
C2094,Female,0,Yes,Yes,14,South,19.0,No
C2095,Male,0,No,No,33,East,72.0,No
C2096,Male,0,No,No,17,South,,Yes
C2097,Female,1,No,No,32,North,37.0,No
C2098,Female,0,Yes,No,68,North,64.0,No
C2099,Female,0,Yes,No,39,North,,No
C2100,Male,0,No,No,10,North,18.0,No
C2101,Male,0,No,No,24,East,82.0,No
C2102,Male,0,Yes,No,58,West,32.0,No
C2103,Male,0,Yes,Yes,69,South,31.0,Yes
C2104,Female,0,Yes,No,64,South,72.0,No
C2105,Female,0,No,Yes,19,West,18.0,Yes
C2106,Female,1,Yes,,8,North,50.0,Yes
C2107,Male,0,Yes,No,71,North,87.0,No
C2108,Male,0,Yes,Yes,40,East,73.0,No
C2109,Male,1,No,Yes,13,East,40.0,Yes
C2110,Female,0,Yes,Yes,27,East,71.0,No
C2111,Female,0,Yes,No,2,East,20.0,Yes
C2112,Male,1,No,No,16,North,63.0,Yes
C2113,Female,0,Yes,No,14,South,23.0,No
C2114,Male,0,Yes,Yes,17,North,42.0,No
C2115,Male,0,No,No,60,West,34.0,No
C2116,Female,1,Yes,No,70,West,45.0,No
C2117,Male,0,No,No,17,South,49.0,No
C2118,Female,0,Yes,No,45,North,40.0,No
C2119,Male,0,No,Yes,38,South,33.0,No
C2120,Female,0,Yes,No,64,North,43.0,No
C2121,Female,0,,Yes,6,South,50.0,No
C2122,Female,0,Yes,,60,East,,No
C2123,Male,0,Yes,No,49,West,65.0,No
C2124,Male,0,No,No,21,South,72.0,Yes
C2125,Female,0,No,Yes,23,North,58.0,Yes
C2126,Female,0,Yes,No,57,North,79.0,No
C2127,Male,1,No,No,64,North,34.0,No
C2128,Male,0,Yes,Yes,29,North,76.0,No
C2129,Male,1,No,No,27,West,31.0,Yes
C2130,Female,1,Yes,No,6,North,38.0,Yes
C2131,Male,0,No,No,21,West,80.0,Yes
C2132,Male,0,Yes,Yes,71,East,63.0,No
C2133,Female,1,Yes,No,41,East,72.0,No
C2134,Male,0,Yes,No,5,South,79.0,No
C2135,Male,1,Yes,No,15,East,56.0,No
C2136,Male,0,No,Yes,21,South,59.0,No
C2137,Female,0,No,No,58,South,65.0,No
C2138,Female,0,No,Yes,4,South,45.0,Yes
C2139,Female,0,Yes,,69,West,23.0,No
C2140,Female,1,Yes,No,7,South,76.0,No
C2141,Female,0,No,,35,South,,No
C2142,Female,0,No,Yes,36,South,56.0,No
C2143,Female,1,Yes,No,15,North,74.0,No
C2144,Male,0,No,No,2,North,71.0,Yes
C2145,Male,0,No,Yes,57,North,,Yes
C2146,Female,0,No,No,5,East,34.0,Yes
C2147,Male,0,Yes,No,71,South,,No
C2148,Male,0,Yes,No,32,West,83.0,No
C2149,Female,0,No,No,72,East,71.0,No
C2150,Male,0,No,No,41,North,88.0,No
C2151,Male,0,Yes,No,42,East,61.0,No
C2152,Male,0,,Yes,65,East,84.0,No
C2153,Male,0,No,Yes,40,East,,No
C2154,Male,0,Yes,,38,East,53.0,No
C2155,Female,0,Yes,No,42,East,74.0,No
C2156,Female,0,No,No,37,North,,No
C2157,Female,0,No,Yes,56,East,61.0,No
C2158,Male,1,No,No,71,South,79.0,No
C2159,Female,0,Yes,No,55,East,78.0,No
C2160,Male,0,No,No,54,North,28.0,No
C2161,Male,0,No,No,22,West,50.0,No
C2162,Male,0,Yes,Yes,27,South,83.0,Yes
C2163,Male,0,No,,47,East,40.0,Yes
C2164,Female,0,Yes,No,38,West,66.0,No
C2165,Female,0,Yes,No,39,West,37.0,No
C2166,Male,0,Yes,Yes,15,East,32.0,No
C2167,Female,1,Yes,No,66,North,83.0,Yes
C2168,Male,0,Yes,No,61,West,,No
C2169,Female,0,No,No,60,East,21.0,No
C2170,Female,0,Yes,Yes,8,East,81.0,No
C2171,Male,0,No,No,44,West,82.0,No
C2172,Female,0,No,No,43,North,25.0,No
C2173,Male,0,,,6,North,69.0,Yes
C2174,Female,0,Yes,Yes,27,East,31.0,No
C2175,Male,0,No,No,45,West,75.0,No
C2176,Male,0,No,No,23,South,28.0,No
C2177,Female,0,Yes,Yes,13,East,76.0,Yes
C2178,Female,0,Yes,Yes,68,South,41.0,No
C2179,Male,0,No,Yes,64,East,49.0,Yes
C2180,Female,1,Yes,Yes,25,West,63.0,No
C2181,Female,0,No,Yes,52,North,45.0,No
C2182,Male,0,No,No,48,East,33.0,No
C2183,Male,0,Yes,No,61,West,59.0,No
C2184,Female,0,Yes,No,17,South,33.0,Yes
C2185,Male,1,Yes,No,40,South,29.0,No
C2186,Male,0,No,Yes,69,North,79.0,Yes
C2187,Male,0,,No,26,West,51.0,No
C2188,Female,0,Yes,Yes,56,South,55.0,No
C2189,Female,0,No,Yes,40,South,64.0,Yes
C2190,Male,0,Yes,Yes,68,South,39.0,No
C2191,Female,0,No,No,8,South,20.0,No
C2192,Male,0,No,,45,East,18.0,No
C2193,Female,0,Yes,No,17,West,70.0,No
C2194,Male,0,No,No,41,South,81.0,No
C2195,Male,1,No,No,9,East,61.0,No
C2196,Female,0,Yes,No,70,East,64.0,No
C2197,Male,0,Yes,Yes,24,South,,No
C2198,Female,0,Yes,Yes,11,North,80.0,Yes
C2199,Female,0,No,No,35,West,58.0,No
C2200,Male,0,,No,29,East,38.0,Yes
C2201,Male,1,No,Yes,8,East,62.0,Yes
C2202,Female,0,No,Yes,17,North,30.0,Yes
C2203,Male,1,Yes,No,71,West,83.0,No
C2204,Male,0,,No,12,East,83.0,Yes
C2205,Male,0,Yes,No,50,West,60.0,No
C2206,Male,0,,Yes,24,West,79.0,No
C2207,Male,0,No,No,37,West,65.0,No
C2208,Female,0,Yes,Yes,11,West,43.0,No
C2209,Female,0,Yes,No,59,North,78.0,No
C2210,Male,1,No,No,55,West,79.0,No
C2211,Male,1,No,No,27,North,31.0,No
C2212,Male,0,No,No,67,West,71.0,No
C2213,Female,0,,No,60,South,,Yes
C2214,Male,0,Yes,,2,East,77.0,No
C2215,Female,0,Yes,No,68,North,26.0,No
C2216,Female,0,No,Yes,18,West,61.0,No
C2217,Female,0,Yes,Yes,20,North,73.0,Yes
C2218,Male,0,Yes,Yes,63,South,20.0,No
C2219,Female,0,No,No,72,West,76.0,No
C2220,Male,0,No,No,2,East,90.0,No
C2221,Female,0,Yes,Yes,42,North,30.0,No
C2222,Male,0,Yes,Yes,28,South,47.0,Yes
C2223,Female,0,No,Yes,29,North,70.0,No
C2224,Male,0,Yes,No,69,East,68.0,Yes
C2225,Female,0,Yes,No,28,West,59.0,No
C2226,Male,0,Yes,No,60,East,43.0,No
C2227,Male,0,No,No,5,North,76.0,Yes
C2228,Male,0,No,No,15,South,86.0,Yes
C2229,Male,0,Yes,No,32,West,20.0,No
C2230,Female,0,Yes,Yes,52,North,58.0,No
C2231,Female,0,No,No,37,East,18.0,No
C2232,Male,0,No,,15,South,,Yes
C2233,Female,0,No,Yes,41,West,87.0,No
C2234,Male,0,No,No,4,West,,No
C2235,Male,0,No,No,53,South,76.0,No
C2236,Female,0,,No,27,East,80.0,No
C2237,Male,0,Yes,No,21,East,42.0,No
C2238,Male,0,Yes,Yes,60,South,27.0,No
C2239,Female,1,Yes,Yes,64,South,18.0,No
C2240,Male,0,No,No,71,East,31.0,No
C2241,Male,0,No,Yes,47,North,38.0,No
C2242,Male,0,No,,54,West,75.0,No
C2243,Male,0,Yes,No,31,North,55.0,No
C2244,Female,0,Yes,No,17,North,,No
C2245,Female,0,Yes,Yes,50,South,22.0,No
C2246,Female,0,Yes,Yes,7,North,61.0,Yes
C2247,Male,0,No,No,28,South,82.0,No
C2248,Male,0,No,Yes,10,South,74.0,No
C2249,Female,0,Yes,Yes,27,East,62.0,No
C2250,Male,0,Yes,,13,West,77.0,Yes
C2251,Male,0,No,Yes,66,West,83.0,No
C2252,Male,0,Yes,No,60,North,64.0,No
C2253,Male,1,,No,43,West,43.0,No
C2254,Female,1,Yes,Yes,69,South,26.0,No
C2255,Female,0,Yes,Yes,63,South,68.0,No
C2256,Female,0,Yes,No,70,South,25.0,No
C2257,Male,1,Yes,No,65,South,22.0,No
C2258,Female,0,,Yes,67,West,56.0,No
C2259,Female,0,Yes,,54,South,85.0,No
C2260,Male,1,Yes,No,36,East,57.0,No
C2261,Male,0,Yes,Yes,71,North,53.0,No
C2262,Female,0,Yes,No,15,West,38.0,Yes
C2263,Female,0,Yes,Yes,18,West,43.0,No
C2264,Female,0,No,Yes,4,South,73.0,Yes
C2265,Female,1,No,No,11,East,74.0,Yes
C2266,Male,0,No,Yes,6,East,76.0,Yes
C2267,Female,0,Yes,Yes,51,East,24.0,No
C2268,Female,0,Yes,Yes,58,East,59.0,No
C2269,Male,0,Yes,,60,East,30.0,No
C2270,Female,0,Yes,No,18,North,51.0,No
C2271,Male,0,No,No,67,East,70.0,No
C2272,Male,1,No,No,17,South,63.0,Yes
C2273,Male,0,No,No,34,South,74.0,No
C2274,Female,0,Yes,No,30,West,78.0,No
C2275,Female,0,Yes,Yes,19,North,73.0,No
C2276,Male,0,No,Yes,9,South,46.0,No
C2277,Female,1,Yes,Yes,40,North,31.0,No
C2278,Female,0,No,Yes,44,North,85.0,No
C2279,Male,0,No,Yes,59,South,,No
C2280,Male,0,No,Yes,25,West,30.0,Yes
C2281,Female,0,No,No,71,South,34.0,No
C2282,Male,0,Yes,No,53,East,46.0,Yes
C2283,Female,0,Yes,Yes,48,North,90.0,No
C2284,Female,0,Yes,Yes,71,East,19.0,No
C2285,Female,1,No,Yes,53,West,79.0,No
C2286,Female,0,Yes,Yes,49,South,37.0,No
C2287,Male,1,No,Yes,43,West,73.0,Yes
C2288,Male,0,No,No,19,West,69.0,Yes
C2289,Male,0,No,Yes,66,East,42.0,No
C2290,Male,0,Yes,Yes,34,South,79.0,No
C2291,Female,0,Yes,Yes,54,East,34.0,No
C2292,Female,0,No,No,1,West,56.0,Yes
C2293,Male,0,No,No,55,North,27.0,Yes
C2294,Female,0,No,No,15,South,,No
C2295,Female,1,Yes,No,15,South,42.0,No
C2296,Female,0,No,Yes,23,South,45.0,No
C2297,Male,0,No,Yes,66,West,78.0,No
C2298,Male,0,Yes,No,46,South,75.0,No
C2299,Male,0,No,No,9,South,61.0,Yes
C2300,Female,0,No,Yes,66,East,40.0,Yes
C2301,Male,0,Yes,Yes,66,North,34.0,No
C2302,Male,0,,No,18,North,55.0,No
C2303,Male,0,No,Yes,17,East,47.0,No
C2304,Male,1,Yes,No,72,South,36.0,Yes
C2305,Male,0,No,No,34,South,49.0,Yes
C2306,Male,0,No,Yes,69,North,37.0,No
C2307,Female,0,No,No,64,East,,No
C2308,Female,0,No,No,44,West,53.0,No
C2309,Male,0,Yes,Yes,29,West,82.0,No
C2310,Male,0,Yes,Yes,62,North,60.0,No
C2311,Female,0,No,,16,East,43.0,No
C2312,Female,0,Yes,No,52,West,24.0,No
C2313,Male,0,No,No,2,South,51.0,No
C2314,Male,0,No,No,61,West,53.0,No
C2315,Male,0,Yes,Yes,4,West,23.0,Yes
C2316,Male,0,Yes,No,52,North,54.0,No
C2317,Female,0,No,No,41,South,79.0,No
C2318,Male,0,No,No,52,North,90.0,No
C2319,Male,0,Yes,Yes,31,North,77.0,No
C2320,Male,0,No,Yes,26,West,81.0,No
C2321,Male,0,,No,27,West,67.0,No
C2322,Female,0,No,No,51,North,69.0,No
C2323,Female,1,Yes,No,48,East,34.0,No
C2324,Female,0,Yes,Yes,11,East,77.0,No
C2325,Male,0,No,No,8,South,71.0,Yes
C2326,Male,0,No,No,12,East,27.0,No
C2327,Female,0,Yes,No,45,West,42.0,Yes
C2328,Male,1,No,Yes,34,North,35.0,No
C2329,Male,0,No,No,72,North,81.0,No
C2330,Female,0,Yes,,47,North,76.0,No
C2331,Female,0,No,No,21,South,44.0,No
C2332,Female,1,,No,41,South,75.0,No
C2333,Female,1,Yes,No,22,South,78.0,No
C2334,Male,0,Yes,No,21,East,88.0,No
C2335,Male,1,No,Yes,28,West,60.0,Yes
C2336,Female,0,Yes,No,67,South,28.0,No
C2337,Male,0,Yes,No,71,South,22.0,No
C2338,Female,0,No,Yes,14,West,75.0,No
C2339,Female,0,,Yes,52,West,56.0,No
C2340,Male,0,No,Yes,43,North,65.0,No
C2341,Female,0,No,,71,South,37.0,No
C2342,Male,0,Yes,Yes,19,West,36.0,No
C2343,Male,0,Yes,No,27,North,77.0,No
C2344,Male,0,Yes,No,18,South,43.0,No
C2345,Male,0,Yes,No,13,South,42.0,No
C2346,Female,0,No,Yes,1,North,32.0,Yes
C2347,Male,0,No,No,34,North,38.0,No
C2348,Female,0,,No,13,South,64.0,Yes
C2349,Female,0,Yes,Yes,51,West,52.0,No
C2350,Female,1,Yes,No,1,West,,Yes
C2351,Female,0,No,No,28,West,23.0,No
C2352,Male,0,Yes,Yes,32,North,40.0,No
C2353,Male,1,Yes,No,72,North,56.0,No
C2354,Female,0,No,Yes,55,West,90.0,No
C2355,Female,1,Yes,No,26,East,35.0,No
C2356,Male,0,Yes,No,14,South,57.0,Yes
C2357,Female,0,No,Yes,68,North,53.0,No
C2358,Male,0,Yes,No,63,South,45.0,No
C2359,Female,0,No,No,14,South,81.0,No
C2360,Male,0,,No,27,North,75.0,No
C2361,Female,0,Yes,Yes,41,West,55.0,No
C2362,Female,0,Yes,Yes,3,North,,No
C2363,Male,1,No,Yes,59,West,19.0,Yes
C2364,Female,0,,No,23,West,90.0,No
C2365,Female,0,No,Yes,18,South,52.0,No
C2366,Male,0,No,No,41,East,18.0,No
C2367,Female,0,No,No,8,East,63.0,No
C2368,Male,1,Yes,No,32,North,77.0,Yes
C2369,Male,0,Yes,No,41,South,80.0,No
C2370,Female,0,Yes,No,45,East,62.0,No
C2371,Female,0,Yes,No,9,East,74.0,Yes
C2372,Female,0,,Yes,48,East,54.0,Yes
C2373,Female,1,Yes,Yes,24,South,24.0,No
C2374,Female,0,Yes,Yes,44,South,33.0,No
C2375,Female,0,Yes,No,58,South,67.0,No
C2376,Female,1,Yes,Yes,66,South,31.0,No
C2377,Male,1,No,No,18,East,23.0,No
C2378,Female,0,No,Yes,29,West,78.0,No
C2379,Male,0,Yes,Yes,2,East,38.0,No
C2380,Female,0,Yes,No,68,East,27.0,No
C2381,Female,0,Yes,Yes,39,East,,No
C2382,Male,1,No,No,41,East,23.0,No
C2383,Female,0,Yes,No,71,East,19.0,No
C2384,Female,0,No,,22,North,56.0,No
C2385,Male,0,Yes,Yes,49,West,66.0,No
C2386,Female,0,Yes,No,28,North,44.0,Yes
C2387,Female,0,Yes,Yes,16,South,73.0,No
C2388,Female,0,Yes,No,68,North,31.0,No
C2389,Male,0,No,Yes,62,North,40.0,No
C2390,Female,0,No,Yes,36,West,68.0,No
C2391,Female,0,No,No,22,South,42.0,Yes
C2392,Female,0,No,No,11,West,70.0,No
C2393,Female,0,No,No,42,South,28.0,No
C2394,Male,0,No,No,55,South,52.0,No
C2395,Male,0,Yes,No,35,South,72.0,No
C2396,Female,0,Yes,No,57,East,75.0,No
C2397,Female,0,Yes,No,34,West,85.0,No
C2398,Male,0,No,No,70,South,54.0,No
C2399,Male,0,Yes,No,4,South,26.0,No
C2400,Female,1,No,No,46,West,45.0,No
C2401,Male,0,,Yes,11,North,72.0,No
C2402,Female,0,No,,61,South,63.0,No
C2403,Male,1,Yes,Yes,35,South,87.0,No
C2404,Male,0,Yes,,69,North,,Yes
C2405,Male,0,No,Yes,57,South,27.0,No
C2406,Male,0,Yes,No,11,North,40.0,Yes
C2407,Female,1,,No,12,West,38.0,Yes
C2408,Male,0,,,43,East,,Yes
C2409,Male,0,Yes,No,19,West,20.0,No
C2410,Female,0,No,No,68,East,,Yes
C2411,Male,0,No,No,59,East,,No
C2412,Male,0,Yes,No,2,East,24.0,No
C2413,Female,0,No,No,8,West,44.0,No
C2414,Male,0,No,Yes,22,North,79.0,No
C2415,Female,0,No,Yes,21,South,59.0,Yes
C2416,Female,0,Yes,No,29,East,21.0,No
C2417,Female,0,Yes,No,37,West,79.0,No
C2418,Female,1,No,Yes,29,West,25.0,No
C2419,Male,0,No,Yes,37,East,34.0,No
C2420,Female,0,No,No,21,North,22.0,Yes
C2421,Male,0,Yes,No,12,North,80.0,Yes
C2422,Male,0,Yes,No,48,West,26.0,No
C2423,Male,0,No,No,47,South,25.0,No
C2424,Male,0,Yes,No,15,North,24.0,No
C2425,Male,0,Yes,,67,West,54.0,No
C2426,Male,0,Yes,,13,North,72.0,No
C2427,Male,0,No,Yes,59,East,84.0,Yes
C2428,Male,1,,No,13,East,25.0,No
C2429,Male,1,No,No,72,North,86.0,No
C2430,Male,0,No,Yes,19,South,22.0,Yes
C2431,Female,0,No,Yes,57,North,34.0,No
C2432,Female,0,Yes,,32,East,,No
C2433,Female,1,Yes,No,21,South,,Yes
C2434,Male,0,No,No,14,North,44.0,No
C2435,Female,1,No,Yes,24,West,85.0,No
C2436,Female,0,,No,49,South,45.0,No
C2437,Female,1,No,Yes,32,South,75.0,Yes
C2438,Male,1,No,No,11,North,67.0,No
C2439,Male,0,No,No,60,North,84.0,No
C2440,Male,0,Yes,No,68,West,48.0,No
C2441,Male,0,Yes,No,61,South,29.0,No
C2442,Female,0,No,,5,South,72.0,Yes
C2443,Female,0,Yes,No,36,West,21.0,No
C2444,Female,0,No,No,64,East,59.0,No
C2445,Female,0,Yes,Yes,32,South,71.0,No
C2446,Male,0,No,No,71,West,39.0,No
C2447,Male,0,Yes,No,66,East,18.0,No
C2448,Male,0,Yes,,10,North,65.0,No
C2449,Female,0,No,No,21,East,60.0,Yes
C2450,Male,1,Yes,,40,West,37.0,No
C2451,Male,0,Yes,Yes,42,South,35.0,No
C2452,Female,0,Yes,Yes,72,East,87.0,No
C2453,Female,0,No,No,46,West,66.0,No
C2454,Male,0,No,No,41,East,34.0,No
C2455,Male,0,No,Yes,4,North,70.0,Yes
C2456,Male,0,Yes,No,14,North,39.0,Yes
C2457,Male,0,No,Yes,14,East,27.0,Yes
C2458,Male,0,Yes,No,53,South,41.0,No
C2459,Male,0,No,No,29,West,29.0,Yes
C2460,Female,1,No,No,23,South,21.0,Yes
C2461,Female,1,No,No,31,South,59.0,No
C2462,Female,0,No,Yes,71,East,22.0,No
C2463,Male,0,No,Yes,61,East,43.0,No
C2464,Female,0,No,No,23,South,76.0,Yes
C2465,Male,0,Yes,Yes,8,North,79.0,No
C2466,Male,0,No,No,16,East,22.0,Yes
C2467,Female,0,Yes,No,26,West,43.0,No
C2468,Male,1,Yes,Yes,29,East,23.0,Yes
C2469,Male,1,Yes,No,6,South,41.0,Yes
C2470,Female,0,Yes,Yes,37,North,70.0,No
C2471,Female,0,Yes,Yes,33,West,24.0,No
C2472,Female,0,No,No,46,West,27.0,No
C2473,Male,0,Yes,No,61,South,56.0,No
C2474,Female,0,Yes,No,41,East,45.0,Yes
C2475,Female,0,No,Yes,18,South,59.0,Yes
C2476,Male,1,Yes,No,16,East,79.0,No
C2477,Female,0,No,Yes,51,West,69.0,No
C2478,Female,0,No,,37,North,39.0,No
C2479,Female,0,No,No,14,East,74.0,No
C2480,Male,0,No,No,68,North,28.0,No
C2481,Male,0,Yes,Yes,30,South,31.0,No
C2482,Male,0,Yes,No,60,East,48.0,No
C2483,Male,0,Yes,No,53,North,21.0,No
C2484,Female,0,No,Yes,36,East,39.0,No
C2485,Male,0,Yes,,30,South,81.0,No
C2486,Male,1,Yes,No,64,East,78.0,Yes
C2487,Female,0,Yes,No,14,North,23.0,No
C2488,Female,0,No,Yes,23,East,85.0,No
C2489,Female,0,Yes,No,48,East,23.0,No
C2490,Male,0,No,Yes,28,West,83.0,No
C2491,Male,0,,No,7,West,53.0,No
C2492,Male,1,Yes,No,42,South,32.0,Yes
C2493,Female,1,Yes,No,10,North,57.0,No
C2494,Female,0,,No,68,East,58.0,No
C2495,Male,0,No,Yes,44,East,24.0,No
C2496,Female,0,Yes,,13,North,39.0,Yes
C2497,Female,0,Yes,Yes,33,North,89.0,Yes
C2498,Female,0,No,No,32,East,28.0,No
C2499,Male,0,Yes,No,48,West,19.0,No
C2500,Female,0,Yes,Yes,5,West,47.0,No
C2501,Female,0,Yes,No,61,North,85.0,No
C2502,Male,0,Yes,No,3,South,,No
C2503,Male,1,Yes,No,24,North,38.0,Yes
C2504,Female,0,Yes,,34,South,42.0,No
C2505,Female,0,,Yes,42,West,90.0,No
C2506,Male,0,No,Yes,20,West,89.0,Yes
C2507,Male,0,Yes,No,41,South,22.0,No
